FID,ogc_fid,fcode,nam,na2,ctu,tdi,tsi,registro,num_atr,provincia,canton,parroquia,nombre,categoria,tipo,subtipo,jerarquia,pdf,desc_,desc2,desc3,lat,lon,img,geometry,DPA_PARROQ,DPA_CANTON,DPA_PROVIN
atractivos_tur.320,320,AX004,fichas/0320.pdf,PARQUE RUMILOMA,998,998,2,1,320,PICHINCHA,RUMIÑAHUI,SAN PEDRO DE TABOADA,PARQUE RUMILOMA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0320.pdf,"Ubicado en la Parroquia de Fajardo, ela Plaza tiene seis áreas verdes que conforman un semi circulo. Fue rehabilitado por el Municipio, se cambió la imagen de manera integral. Sus jardineras, caminerías y la iluminación",son las características que lo hacen un lugar de esparcimiento familiar. Quien ha visitado el parque de Rumiloma puede asegurar que es uno de los sitios atractivos con los que cuenta el Cantón.,,-0.330067,-78.477618,img_fichas/0320.jpg,POINT (780764.649532288 9963482.055410508),170550,1705  ,17
atractivos_tur.322,322,AX004,fichas/0322.pdf,CASCADA PADRE URCO,998,998,2,1,322,PICHINCHA,RUMIÑAHUI,COTOGCHOA,CASCADA PADRE URCO,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0322.pdf,"La Cascada ""Padre Urco"", posee una altura de 25 metros, su nombre se debe a la formación pétrea que se asemeja a un sacerdote con un libro en la mano. Hoy en día carece de recursos hídricos,","por tal motivo el atractivo se ha ido deteriorando con el pasar del tiempo afectando la disminución del cauce del río y la belleza paisajística. El atractivo no cuenta con un sendero debidamente mantenido, lo cual dificulta el acceso al mismo.",,-0.429,-78.44705,img_fichas/0322.jpg,POINT (784166.1749056848 9952535.175842725),170551,1705  ,17
atractivos_tur.325,325,AX004,fichas/0325.pdf,HACIENDA EL CORTIJO,998,998,2,1,325,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,HACIENDA EL CORTIJO,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0325.pdf,"Ubicada en la Parroquia de Sangolqui, en la av. General Rumiñahui calle Iritiyacu, la Hacienda el Cortijo fue establecida en el año de 1942 como una hacienda ganadera. Su dueña fue la señora Inés Ibarra.","Hoy en día tiene 40 hectáreas posibles a reducirse por la parcelación. Actualmente pertenece a la familia  Bertini Chiriboga. Fue totalmente restaurada y la hacienda es utilizada pra eventos sociales, pero no pueden realizar actividades turísticas.",,-0.36029,-78.46981,img_fichas/0325.jpg,POINT (781633.4308082156 9960138.001916802),170550,1705  ,17
atractivos_tur.326,326,AX004,fichas/0326.pdf,HACIENDA MERCED DE VILLOTA,998,998,2,1,326,PICHINCHA,RUMIÑAHUI,COTOGCHOA,HACIENDA MERCED DE VILLOTA,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0326.pdf,"La Hacienda ""Merced de Villota"", cuenta con un diseño de la época renacentista y neoclásica, además de otros diseños arquitectónicos mejorando su criterio estético el cual se conserva hasta la actualidad.","Esta propiedad de 700 hectáreas hábiles para la agricultura, se encuentra muy bien cuidada, tienen un ordeño mecánico con 25 vacas también tiene pastos, caballos y legumbres para el consumo humano en pequeños huertos, no tiene fines turísticos.",,-0.365941,-78.460738,img_fichas/0326.jpg,POINT (782643.7169474317 9959512.497091986),170551,1705  ,17
atractivos_tur.328,328,AX004,fichas/0328.pdf,IGLESIA SAN JUAN COTOGCHOA,998,998,2,1,328,PICHINCHA,RUMIÑAHUI,COTOGCHOA,IGLESIA SAN JUAN COTOGCHOA,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0328.pdf,"La ""Iglesia San Juan de Cotogchoa"", fue creada el 24 de junio de 1966, por una orden sacerdotal de Diocesanos. En 1966 Cotogchoa conforma una de las parroquias del Cantón Rumiñahui,","de esta manera la Iglesia se convierte en una ""Iglesia Parroquial"". El atractivo cuenta con una fachada misma que fue patrimonio. En el altar principal se encuentra colocadas las reliquias de Santa Marianita y San Marcelo en honor a San Juan Bautista.",,-0.368068,-78.453073,img_fichas/0328.jpg,POINT (783556.1679987615 9959275.728790933),170551,1705  ,17
atractivos_tur.331,331,AX004,fichas/0331.pdf,CASCADA CARACHUPA PAKCHA,998,998,2,1,331,ORELLANA,LORETO,SAN JOSE DE PAYAMINO,CASCADA CARACHUPA PAKCHA,ATRACTIVOS NATURALES,RÍOS,CASCADA,III,fichas/0331.pdf,Se localiza en la Comunidad Jumandy a 28km de Loreto y 33km en la vía Coca-Loreto. Para llegar a esta cascada se ingresa por una vía asfaltada de primer orden desde la carretera principal.,"La cascada se forma del estero Carachupa en unca caída de 6 metros y forma una piscina con agua cristalina donde se realizán actividades recreativas, natación, caminatas alrededor, observación de flora y fauna, camping.","Oferta servicio de alimentación, guianza a través del centro de turismo comunitario.",-0.5596109,-77.16590202,img_fichas/0331.jpg,POINT (926939.7434584657 9938006.483631885),220453,2204  ,22
atractivos_tur.332,332,AX004,fichas/0332.pdf,CAVERNAS MILAGRO DE DIOS,998,998,2,1,332,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,CAVERNAS MILAGRO DE DIOS,ATRACTIVOS NATURALES,FENÓMENOS ESPELEOLÓGICOS,CUEVA O CAVERNA,II,fichas/0332.pdf,"Es un sistema de cavernas con una sola entrada con un ancho de 7,10 m por 2,80 m, y un corredor de 140 m. de largo,","se puede apreciar vertientes internas de agua cristalina que brotan de lo profundo de la tierra, formaciones estalactitas, estalagmitas y fauna endémica como la *araña escoprión*, especies de murciélagos.",En los senderos que rodean al atractivo se observan formaciones geológicas que corresponden a la era cretácica. Se brinda servicios de alimentación y guianza.,-0.7226602,-77.492547,img_fichas/0332.jpg,POINT (890506.412715995 9919973.395104848),220455,2204  ,22
atractivos_tur.333,333,AX004,fichas/0333.pdf,PARQUE TEMÁTICO AVILA HUIRUNO,998,998,2,1,333,ORELLANA,LORETO,AVILA (CAB. EN HUIRUNO),PARQUE TEMÁTICO AVILA HUIRUNO,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,II,fichas/0333.pdf,"El parque se encuentra distribuido en un área de 7581 m2,  posee un diseño muy particular con esculturas de especies de flora y fauna amazonica,  el GAD Parroquial ha diseñado un mural como su fachada en representación a la cultura kichwa,","un artista plástico kichwa ha diseñado y construido este singular parque único en su tipo en la región. Las actividades recreativas, de entretenimiento familiar y fotografía son las mas relevantes, junto al parque se oferta servicio de alimentació",,-0.71767945,-77.34131063,img_fichas/0333.jpg,POINT (907367.5232959103 9920511.734128581),220451,2204  ,22
atractivos_tur.340,340,AX004,fichas/0340.pdf,PARQUE MANANTIAL DE LOS VOLCANES,998,998,2,1,340,PICHINCHA,MEJÍA,MACHACHI,PARQUE MANANTIAL DE LOS VOLCANES,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/0340.pdf,"El Parque Manantial  de los Volcanes es un lugar para aprender, divertirse y recrearse, en un espacio donde la tecnología se conjuga con el entretenimiento. Su nombre corresponde a los volcanes y manantiales circundantes del cantón Mejía.","Cuenta con diversos espacios como: El pozo de los deseos, 6 piletas temáticas, un área de esculturas nacionales e internacionales, una zona de uso múltiple y una sala de entretenimiento y ejercicio, dispersos en una extensión de 1.5 hectáreas.",,-0.508179,-78.56773,img_fichas/0340.jpg,POINT (770722.0389905956 9943779.94867307),170350,1703  ,17
atractivos_tur.341,341,AX004,fichas/0341.pdf,CASCADA SAN LUIS,998,998,2,1,341,PICHINCHA,MEJÍA,MACHACHI,CASCADA SAN LUIS,ATRACTIVOS NATURALES,RÍOS,RÍO,II,fichas/0341.pdf,"La cascada San Luis, es un pequeño y delicado salto de agua cristalina de 25 metros que alimenta al rio San Pedro, sus aguas cubren recelosamente la superficie de la pared rocosa semejante a un transparente manto.","En este pequeño y escondido lugar se puede observar diferentes aves, respirar un aire puro y disfrutar de la paz que ofrece la naturaleza.",,-0.459968,-78.549462,img_fichas/0341.jpg,POINT (772758.5180063945 9949112.856974978),170350,1703  ,17
atractivos_tur.342,342,AX004,fichas/0342.pdf,CULTURA CHAGRA,998,998,2,1,342,PICHINCHA,MEJÍA,MACHACHI,CULTURA CHAGRA,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),II,fichas/0342.pdf,"La palabra Chagra significa chakra: tierra para el cultivo, ser chagra significa conocer las labores agricolas y ganaderas del terruño. Los chagras son los habitantes del páramo que se encuentran dispersos en el sector el Pedregal cuna del Chagra,","desde niños tienen innata la habilidad para montar a caballo, manejar el ganado bravo y dedicar sus jornadas diarias a labrar la tierra. Los chagras son la identidad mejiense que tienen su propia fiesta que es el Paseo Procesional del Chagra.",,-0.521253,-78.501538,img_fichas/0342.jpg,POINT (778093.5654912513 9942330.678403955),170350,1703  ,17
atractivos_tur.343,343,AX004,fichas/0343.pdf,CASCADA SAN MIGUEL DE PEDREGAL,998,998,2,1,343,PICHINCHA,MEJÍA,MACHACHI,CASCADA SAN MIGUEL DE PEDREGAL,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0343.pdf,"La cascada San Miguel es una suave caída de 27 metros de agua que alimenta al rio Guapal, está  rodeada de bosque andino donde predomina vegetación como: yaguales, pumamaquis y quishuares",", además se puede observar gran  variedad de aves y en el trayecto para llevar a la cascada se puede disfrutar de una vista panorámica del Volcán Pasochoa.",,-0.505996,-78.498728,img_fichas/0343.jpg,POINT (778407.196092395 9944018.53116936),170350,1703  ,17
atractivos_tur.345,345,AX004,fichas/0345.pdf,RUINAS ARQUEOLOGICAS PUCARA DE SALITRE,998,998,2,1,345,PICHINCHA,MEJÍA,MACHACHI,RUINAS ARQUEOLOGICAS PUCARA DE SALITRE,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,III,fichas/0345.pdf,"Las Ruinas Arqueológicas Púcara de Salitre, procede de un término quichua ""pukara"" que significa “fortaleza"" y se utiliza para denominar a un tipo de construcción prehispánica que adopta formas concéntricas de muros y fosos.","Estos vestigios fueron utilizados por los Incas y por los Panzaleos, los muros de esta fortaleza consisten en un complejo de 15 estructuras habitacionales.",La técnica que se utilizó para la construcción de estos muros fue el de la pirca con un uso netamente militar.,-0.616753,-78.367036,img_fichas/0345.jpg,POINT (793069.9499381396 9931757.712853957),170350,1703  ,17
atractivos_tur.349,349,AX004,fichas/0349.pdf,VOLCAN RUMIÑAHUI,998,998,2,1,349,PICHINCHA,MEJÍA,MACHACHI,VOLCAN RUMIÑAHUI,ATRACTIVOS NATURALES,MONTAÑAS,MEDIA MONTAÑA,III,fichas/0349.pdf,"El nombre de este majestuoso y apagado volcán se traduce como “Cara de Piedra”, está formado por tres cumbres: norte, central y sur, con muchas grietas y picos de roca que miden 800 metros de altura y que posiblemente se formaron tras","su último proceso eruptivo. Esta montaña es un balcón privilegiado para observar elevaciones como: El Cotopaxi, Illinizas, Pasochoa y el Sincholagua. Se considera que la dificultad para ascender al Volcán Rumiñahui es media, con un tiempo de 4-5 hor",,-0.591081,-78.510821,img_fichas/0349.jpg,POINT (777056.3968845014 9934605.65152921),170350,1703  ,17
atractivos_tur.362,362,AX004,fichas/0362.pdf,CASA MUSEO EDUARDO KINGMAN,998,998,2,1,362,PICHINCHA,RUMIÑAHUI,SAN RAFAEL,CASA MUSEO EDUARDO KINGMAN,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA CULTURAL,III,fichas/0362.pdf,"El Museo Casa Eduardo Kingman está conformado por seis salas de las cuales tres de ellas corresponden a exhibición de artes plásticas, una sala Siembra, una sala de Coro, y una sala de Teatro y Danza.
",La casa fue creada en el año de 1962 al pasar los años fue adquirida por Eduardo Kingman en 1969. Desde el año  1975 ha sufrido varias modificaciones hasta 1997.,"Los artistas ecuatorianos realizan exhibiciones cada 45 días, en estas se llevan a cabo la subasta de las mismas.",-0.309006,-78.453325,img_fichas/0362.jpg,POINT (783471.0503098655 9965811.55622518),170550,1705  ,17
atractivos_tur.363,363,AX004,fichas/0363.pdf,CASCADACAMINOS DE RUMIPAMBA,998,998,2,1,363,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADACAMINOS DE RUMIPAMBA,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0363.pdf,"La Cascada Caminos de Rumipaba, está ubicada en la parroquia rural de Rumipamba, es un atractivo natural impresionate por su belleza e imponencia, el acceso es mediante el Sendero Vilatuña en un tiempo aproximado de 30 minutos.",,,-0.456359,-78.423566,img_fichas/0363.jpg,POINT (786778.4607189303 9949502.677048892),170552,1705  ,17
atractivos_tur.364,364,AX004,fichas/0364.pdf,CASCADA EL RELICARIO,998,998,2,1,364,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA EL RELICARIO,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0364.pdf,"La cascada El Relicario se encuentra en el sendero Vilatuña, durante este trayecto se puede observar varias cascadas de distintas alturas y diversos paisajes,","este sendero consta de aproximadamente 209 m de distancia, a sus alrededores se puede observar la variedad de flora y fauna que para el visitante es un entorno natural y tranquilo.",,-0.446098,-78.416025,img_fichas/0364.jpg,POINT (787621.2272278797 9950642.235049654),170552,1705  ,17
atractivos_tur.365,365,AX004,fichas/0365.pdf,CASCADA CORAZÓN DE PIEDRA,998,998,2,1,365,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA CORAZÓN DE PIEDRA,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0365.pdf,"Cascada ""Corazón de Piedra"" Denominación por la forma de corazón que posee la roca gigante que divide las aguas del río Pita en este lugar,","ubicada en el sendero de Cóndor Machay, el recrrido tiene una duración de 1 hora con 40 minutos para recorrerer el sendero.",,-0.456359,-78.423566,img_fichas/0365.jpg,POINT (786780.868469506 9949507.225022202),170552,1705  ,17
atractivos_tur.371,371,AX004,fichas/0371.pdf,BOSQUE_EL_REMOLINO,998,998,2,1,371,ZAMORA CHINCHIPE,EL PANGUI,EL GUISME,BOSQUE_EL_REMOLINO,ATRACTIVOS NATURALES,BOSQUES,MONTANO BAJO,II,fichas/0371.pdf,"El Bosque El Remolino se encuentra ubicado en el bario El Remolino de la parroquia El Guismi, cantón El Pangui, Zamora Chinchipe. Tiene un clima Húmedo-Tropical, su temperatura oscila los 22-24°C.","Es un atractivo natural-rural donde se puede caminar, fotografiar y observar la gran variedad de flora y fauna. Lo más asombroso es el árbol Higuerón (Ficus luschnathiana), ya que es un árbol que ha perdurado muchos años de vida.",,-3.61034,-78.548,img_fichas/0371.jpg,POINT (772391.3821050681 9600576.455583468),190651,1906  ,19
atractivos_tur.997,997,AX004,fichas/0947.pdf,MALECÓN MARIA PIEDAD,998,998,2,1,947,GUAYAS,DURÁN,ELOY ALFARO (DURÁN),MALECÓN MARIA PIEDAD,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0947.pdf,"El malecón María Piedad en Durán es un valioso espacio urbano que ofrece a residentes y visitantes un área para disfrutar de actividades recreativas y de esparcimiento. Su diseño y características pueden variar con el tiempo, pero en general, el","malecón se destaca por su ubicación estratégica a lo largo del río Babahoyo, proporcionando vistas panorámicas y un ambiente agradable en el que se tiende a desarrollar actividades y eventos dentro de sus espacios recreativos.",,-2.16684,-79.85026,img_fichas/0947.jpg,POINT (627855.0222872605 9760449.421038212),090750,0907  ,09
atractivos_tur.400,400,AX004,fichas/0400.pdf,LAGUNA_CHAQUINAL,998,998,2,1,400,LOJA,PINDAL,CHAQUINAL,LAGUNA_CHAQUINAL,ATRACTIVOS NATURALES,AMBIENTES LACUSTRES,LAGUNA,II,fichas/0400.pdf,"La laguna de Chaquinal lleva ese nombre debido a que se encuentra situada en la parroquia Chaquinal, tiene aproximadamente una profundidad de 3 a 4 m y 7 m de ancho, lo que permite que sus visitantes naden libremente.",Esta laguna está rodeada de vegetación haciendo de este sitio un lugar acogedor para disfrutar en familia y amigos.,,-4.04112,-80.03111,img_fichas/0400.jpg,POINT (607552.0433637958 9553263.299780926),111451,1114  ,11
atractivos_tur.872,872,AX004,fichas/0865.pdf,BALNEARIO DEL INCA,998,998,2,1,865,LOJA,LOJA,TAQUIL (MIGUEL RIOFRIO),BALNEARIO DEL INCA,ATRACTIVOS NATURALES,RÍOS,RÍO,II,fichas/0865.pdf,"El Balneario del Inca, en la parroquia Chantaco, cantón y provincia de Loja, Ecuador. Con un clima templado subhúmedo y una temperatura de 18°C. Es un atractivo natural, primitivo. De ingreso libre.","Se practican actividades como: observación de flora y fauna, senderismo, caminatas y fotografía.",,-3.9618,-79.32816,img_fichas/0865.jpg,POINT (685618.6071660847 9561907.915674228),110160,1101  ,11
atractivos_tur.873,873,AX004,fichas/0866.pdf,CERRO SAN JUAN,998,998,2,1,866,LOJA,LOJA,TAQUIL (MIGUEL RIOFRIO),CERRO SAN JUAN,ATRACTIVOS NATURALES,MONTAÑAS,BAJA MONTAÑA,II,fichas/0866.pdf,"El Cerro San Juan, en la parroquia Chantaco, cantón y provincia de Loja, en Ecuador. Con clima Templado Subhúmedo y a 15,3°C. Atractivo Natural, rural, de ingreso libre, un tramo por sendero.","Se realizan actividades de montañismo, observación de flora y fauna, senderismo, caminatas y fotografía.",,-3.87965,-79.3071,img_fichas/0866.jpg,POINT (687975.8591086904 9570987.593405377),110160,1101  ,11
atractivos_tur.874,874,AX004,fichas/0867.pdf,BOSQUE DE LA RESERVA NATURAL RUMI WILCO,998,998,2,1,867,LOJA,LOJA,VILCABAMBA (VICTORIA),BOSQUE DE LA RESERVA NATURAL RUMI WILCO,ATRACTIVOS NATURALES,BOSQUES,HÚMEDO TROPICAL,II,fichas/0867.pdf,"El Bosque de la Reserva Natural Rumi Wilco se encuentra a 5 minutos del centro de Vilcabamba, en la cual habita gran variedad de especies de fauna y flora, entre ellas las especies de árboles más exclusivas y enigmáticas del país como es el Huilco.","Se puede recorrer los senderos interpretativos autoguiados, estos senderos atraviesan quebradas, filos, cuestas abruptas y planicies, también brinda servicio de hospedaje en las cabañas con un valor de $ 30 USD por persona o 4 personas por $ 48 USD.",,-4.25809,-79.21669,img_fichas/0867.jpg,POINT (697925.4801687566 9529115.667322824),110161,1101  ,11
atractivos_tur.875,875,AX004,fichas/0868.pdf,CASCADA EL PALTO,998,998,2,1,868,LOJA,LOJA,VILCABAMBA (VICTORIA),CASCADA EL PALTO,ATRACTIVOS NATURALES,RÍOS,RÍO,II,fichas/0868.pdf,"La Cascada el Palto, en Yamburara Alto. Vilcabamba. Loja. Ecuador; con clima tropical a 20°C; es un producto de naturaleza, rústico; de ingreso pagado de $ 1,00 USD. Tiene una caída de agua, de 30 metros aproximadamente.","Se realizan actividades como: Bañarse, senderismo, recreativas, cabalgata, caminata, picnic, observación de flora/fauna y fotografía.",,-4.265298,-79.1764759,img_fichas/0868.jpg,POINT (702388.3491337422 9528308.082824517),110161,1101  ,11
